post_id,caption,caption_sentiment,caption_sentiment_score,caption_emotion,caption_emotion_score,comments_sentiment,comments_sentiment_score,comments_emotion,comments_emotion_score,owner_id,timestamp,likes,comments_count,hashtags,location_id,media_type,username,shortcode,location,is_private,is_verified,mentions,Category,#Followers,#Followees,#Posts,comment_owner_username,comment_likes,comment_timestamp,caption_length,num_hashtags,has_mention,has_url,follower_adjusted_likes,follower_adjusted_comments,engagement_rate,hashtags_agg,engagement_frequency,influence_score,content_interaction,comment_engagement_ratio,comment_length,has_emoji,category_beauty,category_family,category_fashion,category_fitness,category_food,category_pet,category_travel,user_id_encoded,engagement_binary,engagement_probability
2027919726583326156,Living the dream... When jelly beans sprout into lollipops on Easter morning. #bennetttriplets,Positive,0.9509290456771852,joy,0.6522130966186523,Positive,0.9766913652420044,neutral,0.4276044368743896,571006938,1555966891.0,1462,9,#bennetttriplets,215447229.0,image,bennetttriplets,Bwknj84AaXM,"Plano, Texas",False,False,,family,47942.0,225.0,2164.0,marialvaamancio,1,1555967394.0,94.0,1.0,False,False,0.0,0.0,0.0,#bennetttriplets,0.0,0.0,0.0,0.0,3,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1785664001683193868,"This is a snippet of my tribe. I'm showing them off to prove that really sisterhood exists. We have each other's backs. I've looked around lately and woman and just tearing into each other everywhere. I wasn't going to comment and I probably shouldn't but here we are. I steer well clear of mumsnet and after reading a few threads today I'm really glad I do.  I'm sure as well as the anti Insta mob on their there are some really lovely ladies but sadly primarily all I've seen is bitching. People died for woman's rights and this is how they choose to display themselves? Seriously? I'm guilty too as I'm sure we all are but I'm working on it. Instagram is my happy place and when someone tears into it I take it mighty personally. If Instagram isn't for you then leave. It's really that simple. If you don't like the larger blog accounts then unfollow. If you think big accounts are 'exploiting' their children I think you need to Google exploitation. If it upsets you that someone gets a free trip to Disneyland then take your green eyed self away from their holiday pictures. #ads are everywhere. People need to make money. It would be nice if daisies paid the bills but sadly that's not the case. Bloggers/influencers are people too and anyone who thinks it isn't work is Simply wrong. I know how much of my time my page takes and I'm a tiny little minnow in a huge pond. Instagram has made me some amazing friends, it's supported me through some really dark days and it's given me the opportunity to be myself and spread my message. Not everyone will like it but I'm so so grateful to those who do. Please please please can we stick with positivity. Dont waste your time bitching. Go have sex or Google baby animals. Love always wins. I love you guys.
.
.
. 
PS I just bought an outfit because an influencer made me. Is it because she's a bad person? No! it's because I am weak. .
.
.
PPS if anyone wants to be negative about @weeslice or my @book_club_social_ I'll fight them 😂
.
.
.
#mygirlgang #ittakesavillage #instafam #sisterhood #support #allinclusive #squadgoals #mygirls #womanempoweringwoman #buildeachotherup #communitynotafollowing #friendship #feminist #eliminategirlhate",Positive,0.5220652222633362,sadness,0.6196986436843872,Positive,0.8585924506187439,fear,0.606429398059845,3058936236,1527087758.0,209,81,"#ads, #mygirlgang, #ittakesavillage, #instafam, #sisterhood, #support, #allinclusive, #squadgoals, #mygirls, #womanempoweringwoman, #buildeachotherup, #communitynotafollowing, #friendship, #feminist, #eliminategirlhate",436674,image,champagneandsnottynoses,BjH8_Lch4AM,"Slug & Lettuce Edinburgh, George Street",False,False,"@weeslice, @book_club_social_",family,4837.0,2251.0,991.0,jade__rebecca,3,1527093127.0,2190.0,15.0,True,False,0.0,0.0,0.0,"#ads, #mygirlgang, #ittakesavillage, #instafam, #sisterhood, #support, #allinclusive, #squadgoals, #mygirls, #womanempoweringwoman, #buildeachotherup, #communitynotafollowing, #friendship, #feminist, #eliminategirlhate",0.0,0.0,0.0,0.0,237,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1796864701838272233,Rapunzel is so sweet until she gets her hands on some popcorn!! @disneyland #disneyland,Positive,0.9269726276397704,joy,0.5183894634246826,Positive,0.9812811017036438,joy,0.9297648668289183,13723547,1528422986.0,13682,427,#disneyland,212893092.0,image,babyboybakery,Bjvvu0Wgibp,Disneyland,False,True,@disneyland,family,344331.0,796,3059,atpattyspace,0,1528520081,87,1,True,False,0.0,0.0,0.0,#disneyland,0.0,0.0,0.0,0.0,2,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1720656423413584897,Create magiccccccccc ✨💛 Repost from my girl @sainte_eglise,Positive,0.9763694405555724,neutral,0.778990626335144,Positive,0.9880611896514891,joy,0.519097089767456,233336879,1519338251.0,215,3,,216102236,image,chloezadori,Bfg_-aSD5QB,"Gatineau, Quebec",False,False,@sainte_eglise,beauty,10266.0,1445.0,1190.0,rosamona93,0,1519338775.0,58.0,1.0,True,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1835222167554464564,"L I B E R A T I O N. 
New blog post is live and linked in my bio 🌹🌹",Positive,0.8654862642288208,neutral,0.8020561337471008,Positive,0.9863943457603456,neutral,0.2663027644157409,2098542542,1532995552.0,985,60,,213141085.0,image,alifeofclarity,Bl4BNaFAZs0,"Charlotte, North Carolina",False,False,,beauty,28306.0,1740,1291,cheesyanddumb,1,1532996276,67,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.0,True,True,False,False,False,False,False,False,0.0,0.0,0.0
2010206438611145902,"#naturalhaircutie😍💛
.
.
.Visit www.africanhairsummit.org to register for the African Hair Summit 2019.
.
Want to be a state or country representative for the African Hair Summit? DM us for more information 💥
.
.
Follow @africanhairsummit to join the #naturalhaircampaign💃💃
.
.
@africanhairsummit June 2019. Abuja Nigeria .
.
. 
#africanhairsummit  #naturalnigerian #womensday
#naturalgirlrocks #naturalhair  #flexirods #permrods #twa #haircare #type4hair #4ahair #4bhair #4chair #healthyhair #textur
#confidence #inspiration #blackphotography #city #visual #graphicdesign #imagine #4chair
 @taylor_lia_",Positive,0.5808529257774353,fear,0.7776811718940735,Positive,0.9894396662712096,joy,0.8408018946647644,2997435533,1553855303.0,818,11,"#naturalhaircutie😍💛, #naturalhaircampaign💃💃, #africanhairsummit, #naturalnigerian, #womensday, #naturalgirlrocks, #naturalhair, #flexirods, #permrods, #twa, #haircare, #type4hair, #4ahair, #4bhair, #4chair, #healthyhair, #textur, #confidence, #inspiration, #blackphotography, #city, #visual, #graphicdesign, #imagine, #4chair",,image,africanhairsummit,BvlsBr6ntSu,,False,False,"@africanhairsummit, @africanhairsummit, @taylor_lia_",beauty,11000.0,530.0,1008.0,curlsrxbeauty,0,1553855838.0,602.0,25.0,True,False,0.0,0.0,0.0,"#naturalhaircutie😍💛, #naturalhaircampaign💃💃, #africanhairsummit, #naturalnigerian, #womensday, #naturalgirlrocks, #naturalhair, #flexirods, #permrods, #twa, #haircare, #type4hair, #4ahair, #4bhair, #4chair, #healthyhair, #textur, #confidence, #inspiration, #blackphotography, #city, #visual, #graphicdesign, #imagine, #4chair",0.0,0.0,0.0,0.0,20,True,True,False,False,False,False,False,False,0.0,0.0,0.0
2029228476009015486,"Beat the mid-week slump with a spring statement lip, like this gorgeous BAREPRO Longwear Lipstick! 😍 @sephora #SephoraInJCP #SiJCP
.
.
.
.
#regram @debenhamsbeauty Living for this bold lip on @elletrowbridge using the BarePRO Longwear Lipstick 💋",Positive,0.965222418308258,sadness,0.4267549514770508,Positive,0.9860892295837402,joy,0.6307598352432251,199384139,1556122906.0,2157,22,"#SephoraInJCP, #SiJCP, #regram",,image,bareminerals,BwpRIwwn-i-,,False,True,"@sephora, @debenhamsbeauty, @elletrowbridge",beauty,791853.0,670.0,2288.0,kef1126,1,1556122944.0,245.0,3.0,True,False,0.0,0.0,0.0,"#SephoraInJCP, #SiJCP, #regram",0.0,0.0,0.0,0.0,20,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1512666116262423319,"Kept it nice and soft for this look! 
Eyes are MAC Vanilla pigment with @anastasiabeverlyhills Modern Ren palette with @_killabeauty Maria lashes (these are amaaaazing) and @katvondbeauty Tattoo Liner in Trooper 
Contour is @benefitcanada @benefitcosmetics Hoola Bronzer with Galifornia blush. 
Highlight is @beccacosmetics Moonstone 
Lips are @ssssamanthaa MAC lipstick which is my new faaaaavourite nude. 
#makeup #makeupartist #makeupartistsworldwide #ssssamantha #samantharavndahl #anastasiabeverlyhills #modernrenaissance #norvina #killalashes #killabeauty #galifornia #benefitcosmetics #hoolabronzer #beccacosmetics #amazingmakeupart #fiercesociety #trendycreativity #instamakeup #instabeauty #universodamaquiagem_oficial #undiscovered_muas #wakeupandmakeup #kvdlook #kvdbeauty",Positive,0.9154212474822998,fear,0.6303284764289856,Positive,0.9825510382652284,joy,0.9162912368774414,338607716,1494543874.0,449,11,"#makeup, #makeupartist, #makeupartistsworldwide, #ssssamantha, #samantharavndahl, #anastasiabeverlyhills, #modernrenaissance, #norvina, #killalashes, #killabeauty, #galifornia, #benefitcosmetics, #hoolabronzer, #beccacosmetics, #amazingmakeupart, #fiercesociety, #trendycreativity, #instamakeup, #instabeauty, #universodamaquiagem_oficial, #undiscovered_muas, #wakeupandmakeup, #kvdlook, #kvdbeauty",,image,briannabissonmakeup,BT-EdF7l2sX,,False,False,"@anastasiabeverlyhills, @_killabeauty, @katvondbeauty, @benefitcanada, @benefitcosmetics, @beccacosmetics, @ssssamanthaa",beauty,11761.0,1228.0,1297.0,blackorchidartanddesign,0,1494544157.0,783.0,24.0,True,False,0.0,0.0,0.0,"#makeup, #makeupartist, #makeupartistsworldwide, #ssssamantha, #samantharavndahl, #anastasiabeverlyhills, #modernrenaissance, #norvina, #killalashes, #killabeauty, #galifornia, #benefitcosmetics, #hoolabronzer, #beccacosmetics, #amazingmakeupart, #fiercesociety, #trendycreativity, #instamakeup, #instabeauty, #universodamaquiagem_oficial, #undiscovered_muas, #wakeupandmakeup, #kvdlook, #kvdbeauty",0.0,0.0,0.0,0.0,46,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1824205119539648644,I never really know what all is going on in our Sunday pictures when we take them so it’s always fun looking through them after and seeing what the kids were doing. This one made me smile.💕,Positive,0.9420188069343568,joy,0.9729419350624084,Positive,0.9888141751289368,joy,0.9103363156318665,1284383489,1531682218.0,6048,25,,,image,anniesforgetmeknots,BlQ4OQjnBiE,,False,False,,family,289742.0,73.0,1445.0,annajuliet_14,3,1531682330.0,189.0,1.0,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,30,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1380227276902172288,The water method 💦 works for dry skin! Now up on my channel! Everything @anastasiabeverlyhills 😍😍😍 details on previous post. Liquid Lipstick is Vintage,Positive,0.9752126932144164,neutral,0.6363851428031921,Neutral,0.6855131387710571,fear,0.8921256065368652,178851730,1478755934.0,171,7,,,image,armaniamor,BMnjWVFDwaA,,False,False,@anastasiabeverlyhills,beauty,12249.0,662.0,543.0,armaniamor,0,1478755948.0,151.0,1.0,True,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,375,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1961906255236722594,"Tutorial of this is now on my YouTube channel 🖤
Link in bio and story💎
https://youtu.be/iAagfMyzqww",Positive,0.7073337435722351,neutral,0.8727781176567078,Neutral,0.7113642692565918,anger,0.6278994083404541,183765046,1548097472.0,2695,15,,2275925922638380.0,image,brooke.ellis_,Bs6F1gyAG-i,Black Tears,False,False,,beauty,29748.0,624.0,1420.0,brooke.ellis_,0,1548098278.0,99.0,1.0,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,465,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1824158206793105008,"Restaurants like this are great! We drove up by boat and were able to eat lunch and play in the sand! All the toys were supplied by the restaurant. Little man had so much fun playing here. He had some trouble with the shovel at first, but got the hang of it by the end! Thank you @theclubhouseli_ foe the fun!
.
.
.
.
.
#boatday #summerdays #sandplay #lunchbreak #lunchspot #lifeonthewater #learningthrough #childhoodunplugged #letthembelittle #nymom #creatingfamily #wildandfree #wildandfreekids #funinthesun #playoutside #boymomlife #boymom #momofboys #optoutside #familyfunday #familyday",Positive,0.9835103750228882,joy,0.8956742882728577,Positive,0.401279091835022,neutral,0.5497997403144836,6425242409,1531676625.0,24,0,"#boatday, #summerdays, #sandplay, #lunchbreak, #lunchspot, #lifeonthewater, #learningthrough, #childhoodunplugged, #letthembelittle, #nymom, #creatingfamily, #wildandfree, #wildandfreekids, #funinthesun, #playoutside, #boymomlife, #boymom, #momofboys, #optoutside, #familyfunday, #familyday",,image,califfcreations,BlQtjlqBD5w,,False,False,@theclubhouseli_,family,3071.0,3232.0,468.0,,0,0.0,590.0,21.0,True,False,0.0,0.0,0.0,"#boatday, #summerdays, #sandplay, #lunchbreak, #lunchspot, #lifeonthewater, #learningthrough, #childhoodunplugged, #letthembelittle, #nymom, #creatingfamily, #wildandfree, #wildandfreekids, #funinthesun, #playoutside, #boymomlife, #boymom, #momofboys, #optoutside, #familyfunday, #familyday",0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,0.0,0.0,0.0
1839620020709886323,Sunday funday with this beauty n her sisters 💕 #braidsbyjewelz #labraider @dayinthelifeoffashion,Positive,0.962298572063446,joy,0.8473113775253296,Positive,0.987910270690918,joy,0.9492579698562622,1775389164,1533519817.0,144,4,"#braidsbyjewelz, #labraider",212999109,image,braidsbyjewelz,BmHpKmAHAlz,"Los Angeles, California",False,False,@dayinthelifeoffashion,beauty,16751.0,1336.0,1094.0,dayinthelifeoffashion,1,1533520960.0,96.0,2.0,True,False,0.0,0.0,0.0,"#braidsbyjewelz, #labraider",0.0,0.0,0.0,0.0,77,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1677254060581104477,"Merry Christmas from Frank and Oak 🎄💛 Get 30% off at @frankandoakwomen with the code FLASH30! (Valid until December 26th | excludes sale items, gift cards, Style Plan and 3rd party items) #frankandoaknetwork #flashsale #ad #christmas #newyork #vacation #vsco #vscocam #nyc #brooklyn",Positive,0.945766270160675,sadness,0.5240917205810547,Positive,0.401279091835022,neutral,0.5497997403144836,180268618,1514164286.0,332,0,"#frankandoaknetwork, #flashsale, #ad, #christmas, #newyork, #vacation, #vsco, #vscocam, #nyc, #brooklyn",254397063.0,image,_alussier,BdGza5_BKtd,Downtown Brooklyn,False,False,@frankandoakwomen,beauty,6458.0,857.0,735.0,,0,0.0,282.0,10.0,True,False,0.0,0.0,0.0,"#frankandoaknetwork, #flashsale, #ad, #christmas, #newyork, #vacation, #vsco, #vscocam, #nyc, #brooklyn",0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1780764577988091331,"Another Beautiful Birthday Painting! @mkruseart #ilovemyfriends 💙
💙
💙
💙
💙
💙 #yeg #yegartist #office #beauty #painting #birthday #girl #love #amazing #talent",Positive,0.9811100959777832,joy,0.9697645902633668,Positive,0.401279091835022,neutral,0.5497997403144836,180790859,1526503701.0,131,0,"#ilovemyfriends, #yeg, #yegartist, #office, #beauty, #painting, #birthday, #girl, #love, #amazing, #talent",,image,1liz_vader3,Bi2i_LjlB3D,,False,False,@mkruseart,beauty,14032.0,427.0,539.0,,0,0.0,156.0,11.0,True,False,0.0,0.0,0.0,"#ilovemyfriends, #yeg, #yegartist, #office, #beauty, #painting, #birthday, #girl, #love, #amazing, #talent",0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1664218040688329941,"Something simple! SLAY OR NAY?! 🤔 I’m watching the leafs game & preparing tomorrow’s step by step! Have an amazing night babes💙
@anastasiabeverlyhills Dipbrow in Dark Brown set with Clear Brow Gel | Waterproof Creme Color in Jet (winged liner & waterline) 
@shopvioletvoss x @nicolconcilio Pro Eye Shadows Palette 
@maybelline x @makeupshayla Baddest Black Big Shot Mascara 
@shophudabeauty Farah Lashes 
@sigmabeauty E60 (large shaded) & E65 (liner brush) & E36 (blending) use code ASHLEYHAW for $$ off | @morphebrushes M513 
#shopvioletvoss #abhbrows #anastasiabrows #anastasiabeverlyhills #violetvoss",Positive,0.9468330144882202,fear,0.5338919758796692,Positive,0.9853901863098145,joy,0.6268774271011353,1770405109,1512610272.0,9244,58,"#shopvioletvoss, #abhbrows, #anastasiabrows, #anastasiabeverlyhills, #violetvoss",8372883.0,image,ashleyhawmakeup,BcYfX2YBkTV,"Hamilton, Ontario",False,False,"@anastasiabeverlyhills, @shopvioletvoss, @nicolconcilio, @maybelline, @makeupshayla, @shophudabeauty, @sigmabeauty, @morphebrushes",beauty,331912.0,462.0,425.0,coralcorl,2,1512614648.0,603.0,5.0,True,False,0.0,0.0,0.0,"#shopvioletvoss, #abhbrows, #anastasiabrows, #anastasiabeverlyhills, #violetvoss",0.0,0.0,0.0,0.0,18,False,True,False,False,False,False,False,False,0.0,0.0,0.0
853653395247910189,Ibland undrar jag om vi är friska eller bara allmänt dumma i huvudet ;),Positive,0.5304104685783386,fear,0.4414895176887512,Positive,0.7809139490127563,joy,0.3727178275585174,376015946,1415983436.0,12,1,,,image,99johannas,vYyT15Ds0t,,False,False,,beauty,8472.0,563.0,341.0,konstantinabouloutidou,0,1415987837.0,71.0,1.0,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,67,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1718436921820535692,"Little sprinkle of glam ✨
•
Lips: GO GETTER @a1delatorre X @pop_beauty 💋
•
Lashes: @nubounsom Bombay! Discount Code: A1DELATORRE
•
Glow: @anastasiabeverlyhills x @amrezy HIGHLIGHTER 😍😩
•
#popbeauty #popettes #nubounsom #gogetter #abhxamrezy #amrezy #amrezyhighlighter #amrezyfeatures #anastasiabeverlyhills #abhbrows #abhsoftglam #a1delatorrexpopbeauty",Positive,0.7433660626411438,joy,0.8369672298431396,Positive,0.9875598549842834,joy,0.9711748361587524,1995343922,1519073666.0,1215,30,"#popbeauty, #popettes, #nubounsom, #gogetter, #abhxamrezy, #amrezy, #amrezyhighlighter, #amrezyfeatures, #anastasiabeverlyhills, #abhbrows, #abhsoftglam, #a1delatorrexpopbeauty",,image,a1delatorre,BfZHUaWB1uM,,False,False,"@a1delatorre, @pop_beauty, @nubounsom, @anastasiabeverlyhills, @amrezy",beauty,91041.0,272.0,585.0,literally.trashy,1,1519073742.0,352.0,12.0,True,False,0.0,0.0,0.0,"#popbeauty, #popettes, #nubounsom, #gogetter, #abhxamrezy, #amrezy, #amrezyhighlighter, #amrezyfeatures, #anastasiabeverlyhills, #abhbrows, #abhsoftglam, #a1delatorrexpopbeauty",0.0,0.0,0.0,0.0,32,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1949050788118874548,"i was expecting a lot more out of the bat caves like envisioning a bunch of deep caves to walk through but then again the stench that i was not even thinking about changed my perspective real fast + how these caves were clearly deep enough! 🤣 i added a couple clips at the end. the view of the salton sea was amazing + to think how weather creates such a beautiful place to see and experience always leaves me wanting to get out + do more!🤘🏼
#batcountry #saltonsea #begladyoucantsmellavideo",Positive,0.7434236407279968,fear,0.7000418901443481,Positive,0.9879993200302124,joy,0.907387912273407,38517649,1546564981.0,1370,39,"#batcountry, #saltonsea, #begladyoucantsmellavideo",224400501.0,image,coco.loren,BsMa12DBUm0,Bat Caves Buttes,False,False,,family,20400.0,495.0,2431.0,shannonann0n,0,1546570238.0,490.0,3.0,False,False,0.0,0.0,0.0,"#batcountry, #saltonsea, #begladyoucantsmellavideo",0.0,0.0,0.0,0.0,73,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1842488273966302365,Please tell me you see this little dimpled hand cupping my face 😭😭😭😭. It’s a blurry picture and I totally have humidity hair but I LOVE it so much😍 #sweetestbaby #meandmygirl,Positive,0.9400215744972228,joy,0.9092103838920592,Positive,0.401279091835022,neutral,0.5497997403144836,3532933,1533861739.0,565,0,"#sweetestbaby, #meandmygirl",215631076.0,image,capenevans,BmR1VLAlYSd,"Williamsburg, Brooklyn",False,False,,family,12428.0,953.0,959.0,,0,0.0,174.0,2.0,False,False,0.0,0.0,0.0,"#sweetestbaby, #meandmygirl",0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,0.0,0.0,0.0
1949020251649016591,"This little mountain man has been dying to see black bears 🐻 ALL WEEK. Our cabin is decorated with all kinds of bear decor and he keeps asking when we’re “going on a bear hunt.” Today, we finally saw a family of black bears - when we were in the MOST residential area we have been in all week! His entire trip was made today and I’m pretty sure that’s all he’ll talk about (I posted a picture of the bears in my stories). It was a pretty cool moment!  #atoddlerandatopknot #momlife #motherhood #miamimom #momblogger #motherhoodrising #motherhoodunplugged #raisingtinyhumans #prettylittesquares #topknottravels #northcarolina",Positive,0.9177284836769104,joy,0.5804964900016785,Positive,0.9780721664428712,fear,0.9046171307563782,3110700884,1546561341.0,203,5,"#atoddlerandatopknot, #momlife, #motherhood, #miamimom, #momblogger, #motherhoodrising, #motherhoodunplugged, #raisingtinyhumans, #prettylittesquares, #topknottravels, #northcarolina",224359205.0,image,atoddlerandatopknot,BsMT5evlQMP,"Black Mountain, North Carolina",False,False,,family,4559.0,2178,803,bessybarbeite,1,1546566074,624,11,False,False,0.0,0.0,0.0,"#atoddlerandatopknot, #momlife, #motherhood, #miamimom, #momblogger, #motherhoodrising, #motherhoodunplugged, #raisingtinyhumans, #prettylittesquares, #topknottravels, #northcarolina",0.0,0.0,0.0,0.0,28.0,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1797234819982648917,Hoppin’ into the weekend like... Hoppy Friday! #BeautyAndTheBunny,Positive,0.8659098148345947,joy,0.8525515198707581,Positive,0.9763379693031312,joy,0.86244797706604,7041272,1528467107.0,377,9,#BeautyAndTheBunny,,image,amysoub,BjxD4vvB2ZV,,False,False,,family,2329.0,651.0,471.0,punsandlittleones,1,1528468375.0,65.0,1.0,False,False,0.0,0.0,0.0,#BeautyAndTheBunny,0.0,0.0,0.0,0.0,24,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1822352895279165528,"“I want all of you moms out there to remember you’re enough. You are more than enough... because you are absolutely everything to them.” Since having Cambria, one of the most frequent questions I get asked is if I experienced PPD this time around. I had it awful after having oaklyn and it scared me silly to have another child. I’m so thankful that this time was quite a bit different. I still experienced anxiety and had really low days, but overall my mental state has been incredibly different. I listed out some things I did differently this time around on my recent blog post. I added the link to my stories and my profile. My hope is that ppd becomes something no one feels ashamed about. That we can be supportive, loving, and uplifting towards others rather than judgmental. #ppd #lifeafterbirth #cambriataylormoore #forthejoyoflifeblog",Positive,0.8769519329071045,fear,0.9706864356994628,Negative,0.468543142080307,fear,0.8574501276016235,16752187,1531461415.0,307,22,"#ppd, #lifeafterbirth, #cambriataylormoore, #forthejoyoflifeblog",,image,aleighjoymoore,BlKTE2ShPBY,,False,False,,family,19435.0,3133.0,1388.0,kortneymccallum,1,1531465289.0,845.0,4.0,False,False,0.0,0.0,0.0,"#ppd, #lifeafterbirth, #cambriataylormoore, #forthejoyoflifeblog",0.0,0.0,0.0,0.0,503,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1973339282596776970,"We spent a few hours yesterday in studio with some pretty awesome people shooting for some pretty awesome brands! 🙌🏻 .
.
Today is back to #momlife trying to keep Easton and Zoey away from each other because Easton woke up with PINK EYE 😭 I seriously think I’d rather deal with the stomach flu over pink eye. It just grosses me out and I feel like it’s so hard to get rid of with tiny people passing it back and forth. 🤦🏻‍♀️
.
.
.
.
#Motherhoodthroughinstagram #thesincerestoryteller  #motherhoodunplugged #motherhoodrising #cameramama #momswithcameras #candidchildhood #simplychildren #ig_motherhood #storytellingmama #ourcandidlife #momtogs #mytinymoments #honestmotherhood #childofig #lifewellcaptured #documentyourdays  #clickinmoms #letthekids #momlife #dearestviewfinder  #runwildmychild #pixel_kids #savorlifeintensely #the_sugar_jar #lookslikefilmkids #thehonestlens #my_magical_moments #ohheymama",Positive,0.7323563694953918,fear,0.658040463924408,Positive,0.401279091835022,neutral,0.5497997403144836,4463917396,1549460395.0,715,0,"#momlife, #Motherhoodthroughinstagram, #thesincerestoryteller, #motherhoodunplugged, #motherhoodrising, #cameramama, #momswithcameras, #candidchildhood, #simplychildren, #ig_motherhood, #storytellingmama, #ourcandidlife, #momtogs, #mytinymoments, #honestmotherhood, #childofig, #lifewellcaptured, #documentyourdays, #clickinmoms, #letthekids, #momlife, #dearestviewfinder, #runwildmychild, #pixel_kids, #savorlifeintensely, #the_sugar_jar, #lookslikefilmkids, #thehonestlens, #my_magical_moments, #ohheymama",,image,2acresinthecity,BtitZ9QgUwK,,False,False,,family,8804.0,808.0,779.0,,0,0.0,904.0,30.0,False,False,0.0,0.0,0.0,"#momlife, #Motherhoodthroughinstagram, #thesincerestoryteller, #motherhoodunplugged, #motherhoodrising, #cameramama, #momswithcameras, #candidchildhood, #simplychildren, #ig_motherhood, #storytellingmama, #ourcandidlife, #momtogs, #mytinymoments, #honestmotherhood, #childofig, #lifewellcaptured, #documentyourdays, #clickinmoms, #letthekids, #momlife, #dearestviewfinder, #runwildmychild, #pixel_kids, #savorlifeintensely, #the_sugar_jar, #lookslikefilmkids, #thehonestlens, #my_magical_moments, #ohheymama",0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,0.0,0.0,0.0
1366470825125338041,Es gibt keinen Weg zum Glück. Glücklich-sein ist der Weg. #saturday#goodmorning,Positive,0.8097742795944214,joy,0.9422628283500672,Positive,0.9833602905273438,joy,0.7407010793685913,2323890690,1477116037.0,1455,47,#saturday#goodmorning,,image,anngelina__,BL2rfm_h9u5,,False,False,,beauty,38210.0,396.0,322.0,_la_labennet,0,1477122855.0,79.0,1.0,False,False,0.0,0.0,0.0,#saturday#goodmorning,0.0,0.0,0.0,0.0,25,True,True,False,False,False,False,False,False,0.0,0.0,0.0
